Sender ID,Max of Date Created,Recency,frequency,monetary,Average of Total Amount
1982,19/11/2023,143,16,10800.98,675.06125
1992,12/01/2019,1915,1,810,810
2000,21/02/2021,1144,33,21988.98,666.3327273
2022,31/01/2024,70,17,10713.42,630.2011765
2041,07/02/2024,63,19,14185.93,746.6278947
2043,25/11/2023,137,18,11897.53,660.9738889
2050,19/04/2023,357,3,2025.01,675.0033333
2064,19/07/2023,266,8,5766.98,720.8725
2098,18/02/2024,52,35,22064.98,630.428
2131,29/11/2023,133,15,9309.86,620.6573333
2168,02/03/2024,39,76,51612.5,679.1118421
2225,05/12/2020,1222,7,5282,754.5714286
2344,23/04/2019,1814,2,1410,705
2350,26/05/2021,1050,8,5270,658.75
2379,09/10/2020,1279,16,12373.36,773.335
2385,01/01/2024,100,6,4678.98,779.83
2402,20/01/2024,81,27,16668.89,617.3662963
2614,05/04/2022,736,6,3816.01,636.0016667
2640,15/03/2022,757,2,1415.79,707.895
2650,28/01/2024,73,47,29018.87,617.422766
2686,10/11/2019,1613,3,2194,731.3333333
2688,30/06/2019,1746,10,7106,710.6
2693,19/12/2023,113,18,11741.4,652.3
2730,14/10/2022,544,64,43003.84,671.935
2754,12/05/2020,1429,7,5625,803.5714286
2920,12/05/2022,699,3,2285.99,761.9966667
2921,17/01/2024,84,42,31334.87,746.0683333
2946,25/08/2022,594,14,9072.96,648.0685714
2957,02/05/2023,344,12,8322.89,693.5741667
2978,11/04/2023,365,5,3905.97,781.194
2994,05/04/2021,1101,1,750,750
3100,07/02/2023,428,38,24919.42,655.7742105
3129,26/12/2020,1201,1,750,750
3143,10/11/2020,1247,8,6506,813.25
3202,14/12/2023,118,35,23422.84,669.224
3343,09/07/2019,1737,3,1940.71,646.9033333
3347,16/02/2023,419,21,13525.92,644.0914286
3357,03/12/2022,494,14,8820.49,630.035
3420,28/02/2024,42,50,36107.25,722.145
3426,09/02/2021,1156,7,5048.74,721.2485714
3458,06/09/2022,582,3,2105.98,701.9933333
3477,22/07/2023,263,11,7573.44,688.4945455
3486,04/05/2020,1437,12,9268,772.3333333
3503,29/03/2022,743,7,4746.79,678.1128571
3564,21/01/2024,80,52,38223.87,735.0744231
3628,07/10/2023,186,33,22279.46,675.1351515
3637,14/11/2023,148,14,11141.54,795.8242857
3695,12/05/2020,1429,7,5550,792.8571429
3744,15/02/2024,55,2,1380.99,690.495
3859,15/10/2022,543,12,7741.58,645.1316667
3994,04/03/2023,403,82,54745.55,667.6286585
4039,13/02/2023,422,26,20832.48,801.2492308
4071,07/10/2023,186,26,18506.49,711.7880769
4075,11/05/2022,700,12,9239.99,769.9991667
4085,24/06/2022,656,60,39051.16,650.8526667
4091,12/06/2023,303,22,17733.42,806.0645455
4120,22/12/2020,1205,1,700,700
4134,03/02/2021,1162,6,4002.99,667.165
4142,23/07/2023,262,34,27012.98,794.4994118
4170,22/01/2024,79,7,5359,765.5714286
4187,01/02/2024,69,105,82111.18,782.0112381
4239,29/08/2022,590,2,1400.99,700.495
4271,10/12/2023,122,26,17168.65,660.3326923
4385,20/09/2023,203,37,29605.01,800.1354054
4396,20/02/2024,50,57,42831.98,751.4382456
4424,02/01/2024,99,37,25152.11,679.7867568
4432,17/12/2022,480,26,18830.92,724.2661538
4541,11/02/2024,59,22,14563.59,661.9813636
4616,28/12/2023,104,44,29424.9,668.7477273
4632,26/05/2023,320,8,4946.98,618.3725
4742,27/09/2022,561,10,7775.91,777.591
4776,27/06/2022,653,2,1488.98,744.49
4788,20/11/2020,1237,2,1600,800
4839,29/02/2024,41,63,50984.24,809.2736508
4895,06/11/2023,156,48,32822.87,683.8097917
4901,26/10/2021,897,21,13646,649.8095238
4965,17/04/2020,1454,11,6917.72,628.8836364
5048,26/02/2024,44,34,22815.94,671.0570588
5087,31/03/2023,376,10,8133.93,813.393
5209,13/03/2020,1489,1,800,800
5286,07/04/2023,369,26,18119.86,696.9176923
5381,08/01/2023,458,8,5470.96,683.87
5478,01/03/2024,40,14,10962.64,783.0457143
5498,17/02/2024,53,9,7274.94,808.3266667
5571,18/10/2023,175,20,13808.01,690.4005
5629,31/01/2024,70,22,16489.38,749.5172727
5666,01/07/2022,649,20,12611.03,630.5515
5677,05/01/2024,96,29,19865.93,685.032069
5789,09/08/2019,1706,1,800,800
5793,17/12/2022,480,9,5763.49,640.3877778
5864,14/01/2024,87,39,31580.07,809.7453846
5896,26/12/2019,1567,11,8326,756.9090909
6036,23/06/2023,292,12,8842.93,736.9108333
6044,26/02/2024,44,64,40871.58,638.6184375
6199,05/12/2023,127,27,17353.8,642.7333333
6235,09/11/2020,1248,6,4055,675.8333333
6333,01/03/2020,1501,9,5615,623.8888889
6342,14/01/2023,452,5,4013.48,802.696
6353,12/09/2023,211,62,42471.82,685.0293548
6357,23/02/2024,47,47,31862.61,677.9278723
6467,18/08/2021,966,12,7683.98,640.3316667
6504,24/02/2023,411,16,11493.43,718.339375
6520,06/02/2024,64,26,19502.92,750.1123077
6546,10/06/2023,305,14,9164.42,654.6014286
6565,22/06/2023,293,26,16521.25,635.4326923
6603,19/04/2023,357,7,4664.97,666.4242857
6689,12/12/2023,120,60,42500.88,708.348
6762,16/06/2022,664,5,3302.99,660.598
6786,04/04/2020,1467,4,2991.6,747.9
6828,05/11/2023,157,18,13704.97,761.3872222
6884,31/05/2021,1045,8,5724.99,715.62375
6895,13/10/2022,545,25,19531.96,781.2784
6896,28/02/2023,407,8,5974.92,746.865
6904,31/03/2019,1837,2,1410,705
6920,16/05/2023,330,11,7616.94,692.4490909
6929,12/08/2019,1703,2,1470,735
6937,10/09/2023,213,52,36162.67,695.4359615
6967,12/05/2021,1064,5,4007.99,801.598
7027,21/12/2021,841,13,9622.99,740.23
7041,17/02/2024,53,27,17796.42,659.1266667
7052,10/11/2023,152,14,10419.42,744.2442857
7066,17/02/2024,53,39,25315.95,649.1269231
7130,08/09/2019,1676,5,3931,786.2
7215,04/04/2019,1833,3,2000,666.6666667
7246,01/05/2019,1806,2,1300,650
7307,25/01/2024,76,6,4071.98,678.6633333
7334,19/10/2020,1269,7,5594,799.1428571
7403,05/02/2024,65,29,19251.85,663.8568966
7410,17/07/2023,268,26,19806.49,761.7880769
7460,03/12/2019,1590,4,3105,776.25
7497,19/02/2024,51,30,20778.32,692.6106667
7513,19/02/2024,51,17,10570.48,621.7929412
7531,08/02/2024,62,35,28124.41,803.5545714
7653,04/05/2023,342,52,41421.34,796.5642308
7655,20/06/2023,295,22,14908.94,677.6790909
7661,05/08/2021,979,23,15829.53,688.2404348
7681,07/11/2021,885,12,9180.24,765.02
7750,10/01/2023,456,41,27896.81,680.41
7772,18/01/2020,1544,2,1505,752.5
7798,04/05/2019,1803,3,2301,767
7803,02/03/2024,39,100,77696.48,776.9648
7855,09/05/2020,1432,22,15973,726.0454545
7856,25/02/2024,45,69,55469.8,803.9101449
7880,19/07/2020,1361,5,3287.79,657.558
7903,27/10/2022,531,11,8347.45,758.8590909
7914,22/02/2024,48,93,62002.08,666.6890323
7934,18/01/2020,1544,5,3709,741.8
7936,18/02/2021,1147,7,5405,772.1428571
7941,22/02/2024,48,26,18522.44,712.4015385
8001,18/02/2023,417,4,2790.99,697.7475
8052,23/06/2023,292,26,20610.86,792.7253846
8095,12/06/2023,303,35,27697.1,791.3457143
8169,28/02/2023,407,14,10159.86,725.7042857
8218,28/11/2020,1229,46,33728.2,733.2217391
8234,26/04/2022,715,4,2713.98,678.495
8241,15/10/2019,1639,12,8485.73,707.1441667
8273,13/02/2024,57,43,32764.7,761.9697674
8290,22/03/2021,1115,15,11518.97,767.9313333
8560,10/10/2020,1278,15,10026.83,668.4553333
8617,12/04/2023,364,44,30872.37,701.6447727
8696,17/06/2020,1393,2,1435,717.5
8708,10/02/2024,60,29,22051.01,760.3796552
8709,12/02/2024,58,51,40806.36,800.1247059
8748,12/10/2022,546,5,3111.97,622.394
8762,09/12/2022,488,8,5487.98,685.9975
8767,07/03/2021,1130,31,20483.66,660.7632258
8804,29/01/2023,437,39,28554.4,732.1641026
8845,01/02/2020,1530,9,7115,790.5555556
8907,09/01/2024,92,38,23693.36,623.5094737
8920,24/05/2021,1052,2,1430,715
8969,01/11/2019,1622,7,4615,659.2857143
8990,03/12/2019,1590,1,800,800
9006,23/03/2021,1114,3,2300,766.6666667
9050,21/05/2020,1420,17,13700,805.8823529
9063,29/02/2024,41,24,16063.82,669.3258333
9071,11/05/2020,1430,11,7363,669.3636364
9090,19/06/2021,1026,14,10211.99,729.4278571
9114,09/06/2023,306,20,13612.87,680.6435
9126,05/05/2023,341,7,5566.13,795.1614286
9133,19/08/2019,1696,6,4400,733.3333333
9148,10/04/2020,1461,12,9097.61,758.1341667
9149,09/01/2024,92,13,10259.17,789.1669231
9188,06/02/2024,64,23,15095.95,656.3456522
9215,17/01/2024,84,67,53775.71,802.6225373
9223,16/02/2024,54,3,1902.99,634.33
9261,09/04/2019,1828,3,2137,712.3333333
9315,23/12/2022,474,15,11558.95,770.5966667
9317,18/08/2020,1331,3,2210,736.6666667
9330,09/12/2020,1218,5,3560,712
9412,29/02/2024,41,69,42891.11,621.6102899
9426,02/02/2024,68,60,39133.05,652.2175
9462,21/12/2022,476,43,27100.99,630.2555814
9473,15/02/2023,420,25,16610.55,664.422
9520,31/07/2019,1715,3,2291,763.6666667
9534,20/04/2019,1817,3,2160,720
9544,20/04/2019,1817,2,1255,627.5
9554,12/02/2024,58,26,16327.47,627.9796154
9569,06/02/2024,64,19,13947.08,734.0568421
9605,10/12/2023,122,5,3633.47,726.694
9665,17/12/2020,1210,2,1436.27,718.135
9692,20/02/2024,50,13,10034.56,771.8892308
9739,29/11/2023,133,63,50420.4,800.3238095
9795,30/01/2024,71,27,16764.72,620.9155556
9796,28/02/2023,407,52,32659.75,628.0721154
9934,02/03/2020,1500,13,8900,684.6153846
9964,11/02/2024,59,39,28628.57,734.0658974
9969,31/01/2019,1896,2,1345,672.5
9983,28/02/2023,407,67,41972,626.4477612
10118,04/02/2024,66,19,13779.36,725.2294737
10155,23/02/2023,412,15,11056.9,737.1266667
10186,08/02/2021,1157,3,2357.99,785.9966667
10204,03/09/2023,220,11,8294.68,754.0618182
10315,16/11/2022,511,20,14622.93,731.1465
10372,12/04/2022,729,11,7794.54,708.5945455
10394,29/04/2021,1077,11,8261.4,751.0363636
10398,21/02/2024,49,33,23699.97,718.1809091
10455,30/03/2019,1838,1,640.62,640.62
10473,17/01/2019,1910,1,630,630
10503,19/03/2019,1849,1,650,650
10514,02/10/2019,1652,10,7734,773.4
10542,14/09/2021,939,27,19926.98,738.0362963
10543,01/01/2021,1195,35,22624,646.4
10554,11/11/2022,516,63,48732.74,773.5355556
10646,15/10/2023,178,44,35062.94,796.885
10647,02/01/2024,99,17,10786.99,634.5288235
10649,24/02/2024,46,31,20786.88,670.5445161
10667,29/02/2024,41,18,12047.91,669.3283333
10672,01/12/2019,1592,10,6845,684.5
10712,30/01/2024,71,63,47715.25,757.3849206
10752,10/01/2023,456,25,17327.92,693.1168
10767,02/01/2024,99,35,24283.75,693.8214286
10789,23/01/2024,78,11,8928.98,811.7254545
10792,25/01/2019,1902,2,1357,678.5
10801,25/09/2020,1293,10,6698,669.8
10824,03/09/2022,585,12,9180,765
10828,07/01/2020,1555,4,2936.1,734.025
10835,03/01/2024,98,18,12377.47,687.6372222
10883,29/02/2024,41,59,38490.68,652.3844068
10903,17/12/2023,115,10,7514.94,751.494
10921,07/05/2019,1800,4,3070,767.5
10965,23/01/2024,78,8,6101.99,762.74875
10977,23/02/2023,412,16,12062.87,753.929375
10998,27/07/2020,1353,4,2515,628.75
11085,18/07/2022,632,11,7650.68,695.5163636
11107,18/03/2020,1484,3,2261,753.6666667
11108,16/08/2020,1333,3,2084,694.6666667
11136,25/11/2020,1232,12,8802.5,733.5416667
11168,29/11/2019,1594,3,2115,705
11176,25/02/2020,1506,5,3990,798
11194,15/10/2020,1273,7,4738.99,676.9985714
11226,26/10/2021,897,11,8919,810.8181818
11243,27/06/2022,653,16,12950.99,809.436875
11297,25/11/2023,137,7,5575.72,796.5314286
11307,10/01/2023,456,30,24338,811.2666667
11317,15/02/2024,55,63,43848.23,696.0036508
11341,05/11/2022,522,11,7872.98,715.7254545
11347,26/01/2020,1536,2,1450,725
11376,06/03/2023,401,52,36206.7,696.2826923
11386,08/02/2021,1157,6,3727.99,621.3316667
11474,08/07/2023,277,21,17100,814.2857143
11486,22/11/2023,140,23,18202.39,791.4082609
11705,13/01/2024,88,28,21788.13,778.1475
11766,28/10/2023,165,17,11297.42,664.5541176
11771,14/12/2020,1213,18,12865,714.7222222
11785,15/12/2019,1578,3,2200,733.3333333
11786,16/07/2023,269,27,17763.91,657.9225926
11916,31/01/2024,70,1,702.99,702.99
11994,20/01/2024,81,13,10027.93,771.3792308
12000,29/04/2023,347,14,9156.92,654.0657143
12034,07/04/2020,1464,6,4490,748.3333333
12049,19/11/2019,1604,1,705,705
12070,01/07/2020,1379,7,4650,664.2857143
12279,11/03/2023,396,2,1400,700
12537,24/07/2022,626,5,4003.98,800.796
12648,01/08/2022,618,4,3023.99,755.9975
12689,17/11/2023,145,3,2004.98,668.3266667
12758,27/11/2023,135,48,35567.58,740.99125
12773,02/01/2020,1560,1,700,700
12817,02/07/2022,648,3,2440.99,813.6633333
12887,29/01/2024,72,9,7201.99,800.2211111
12967,24/08/2021,960,18,14188.58,788.2544444
12968,09/05/2023,337,6,4680,780
13122,01/02/2021,1164,15,11170,744.6666667
13142,22/11/2020,1235,5,4000,800
13207,05/02/2024,65,123,85331.21,693.7496748
13225,31/03/2023,376,2,1400,700
13261,20/01/2022,811,8,5304.97,663.12125
13296,30/12/2022,467,10,7300.97,730.097
13306,07/08/2020,1342,5,3765,753
13324,12/05/2020,1429,1,755,755
13363,13/06/2022,667,1,656.74,656.74
13380,03/01/2022,828,3,2257.66,752.5533333
13441,10/05/2021,1066,5,3175.36,635.072
13448,11/10/2020,1277,3,1950,650
13450,11/10/2020,1277,1,653.99,653.99
13455,13/07/2021,1002,6,4417.99,736.3316667
13467,27/03/2022,745,2,1600,800
13523,19/03/2021,1118,10,6610,661
13530,13/11/2023,149,13,9657.96,742.92
13542,19/07/2023,266,12,7997.7,666.475
13597,10/06/2023,305,10,6553.97,655.397
13627,02/10/2020,1286,14,10998,785.5714286
13664,26/02/2024,44,40,30081.75,752.04375
13673,09/12/2020,1218,5,4000,800
13704,05/03/2022,767,2,1499.99,749.995
13706,27/07/2020,1353,3,2400,800
13716,07/02/2021,1158,4,3228,807
13745,17/01/2021,1179,3,2085,695
13750,30/11/2021,862,7,5583,797.5714286
13776,14/08/2020,1335,2,1500,750
13788,02/12/2022,495,12,8405.9,700.4916667
13815,24/05/2021,1052,3,2221.34,740.4466667
13824,16/02/2024,54,21,14568.38,693.732381
13833,04/12/2020,1223,5,3975,795
13855,14/07/2020,1366,1,800,800
13882,10/10/2020,1278,2,1500,750
13920,11/03/2023,396,4,2902.48,725.62
13939,15/02/2024,55,22,13816.88,628.04
13959,30/01/2021,1166,8,5500,687.5
13975,10/06/2023,305,12,8525.96,710.4966667
16186,31/12/2021,831,19,15181.85,799.0447368
16459,01/12/2020,1226,3,1920,640
16495,11/01/2024,90,11,6908.49,628.0445455
16531,09/05/2023,337,3,1897,632.3333333
16596,24/02/2024,46,14,9814.66,701.0471429
16961,26/08/2022,593,7,4513.95,644.85
17044,28/01/2024,73,47,31749.79,675.5274468
17235,23/02/2024,47,59,38425.29,651.2761017
17237,01/10/2023,192,5,3729.79,745.958
17281,07/02/2022,793,12,7731.47,644.2891667
17395,30/01/2023,436,7,4981.09,711.5842857
17401,19/07/2023,266,21,14155.15,674.0547619
17411,10/12/2023,122,17,11172.93,657.2311765
17451,18/01/2023,448,36,23282.74,646.7427778
17454,27/01/2021,1169,6,3983.53,663.9216667
17465,14/01/2021,1182,4,3102.99,775.7475
17547,08/11/2022,519,3,1902.98,634.3266667
17559,21/06/2023,294,10,7199.98,719.998
17586,03/03/2024,38,16,10581.88,661.3675
17614,11/11/2020,1246,2,1540.6,770.3
17620,07/08/2021,977,6,4325.97,720.995
17672,08/07/2021,1007,11,8185.99,744.1809091
17734,12/10/2021,911,8,5845.93,730.74125
17745,27/02/2024,43,28,18329.78,654.635
17758,27/06/2022,653,8,5152.99,644.12375
17830,02/10/2021,921,9,6091.99,676.8877778
17846,30/03/2022,742,9,5713.96,634.8844444
17877,23/12/2020,1204,3,1867,622.3333333
17996,30/03/2023,377,8,5386.49,673.31125
18037,09/11/2020,1248,1,800,800
18052,11/03/2023,396,2,1585.98,792.99
18074,02/02/2022,798,3,2215.22,738.4066667
18145,06/01/2021,1190,5,3605.2,721.04
18152,24/11/2022,503,23,16207.96,704.693913
18289,01/05/2022,710,6,4778.97,796.495
18292,02/12/2023,130,8,5253.22,656.6525
18298,04/10/2022,554,4,2806.97,701.7425
18304,01/03/2024,40,57,45772.23,803.0215789
18310,07/06/2023,308,21,13664.56,650.6933333
18369,12/02/2024,58,51,32066.36,628.7521569
18416,20/09/2023,203,6,3798.48,633.08
18428,10/11/2023,152,6,4358.91,726.485
18492,27/10/2022,531,7,4801.48,685.9257143
18507,03/03/2022,769,6,3900.55,650.0916667
18587,09/03/2023,398,25,20067.48,802.6992
18671,27/12/2023,105,95,61512.2,647.4968421
18697,29/09/2019,1655,1,674,674
18700,23/01/2024,78,6,4360,726.6666667
18712,30/12/2023,102,17,13613.97,800.8217647
18763,11/11/2020,1246,4,3191,797.75
18767,12/10/2020,1276,5,3300,660
18773,24/06/2020,1386,7,4345.07,620.7242857
18793,27/12/2020,1200,25,19025,761
18804,01/05/2019,1806,1,653,653
18809,11/08/2020,1338,7,4405.38,629.34
18812,18/04/2023,358,23,16120.87,700.9073913
18824,29/05/2021,1047,13,8253,634.8461538
18894,04/11/2022,523,5,3693.98,738.796
18970,16/02/2024,54,61,38911.36,637.8911475
19093,16/04/2021,1090,26,18055,694.4230769
19218,08/12/2020,1219,15,10355.04,690.336
19219,13/07/2021,1002,4,2502.99,625.7475
19285,10/06/2022,670,10,6511.97,651.197
19339,12/03/2020,1490,10,6880,688
19352,09/06/2020,1401,1,700,700
19427,09/10/2020,1279,5,3503,700.6
19448,19/05/2019,1788,2,1250,625
19456,19/10/2020,1269,3,1993,664.3333333
19474,04/11/2022,523,40,24982.93,624.57325
19537,31/12/2020,1196,5,3145.82,629.164
19565,16/02/2024,54,30,19046.89,634.8963333
19613,03/12/2020,1224,20,14243,712.15
19680,19/05/2019,1788,9,7324.3,813.8111111
19798,15/11/2021,877,15,9996.97,666.4646667
19822,20/07/2019,1726,4,3196,799
19850,25/12/2023,107,17,10521.96,618.9388235
19889,02/03/2024,39,43,26523.39,616.8230233
19944,30/11/2022,497,8,6099.98,762.4975
19961,28/11/2020,1229,6,4500,750
20037,24/01/2022,807,10,7795.99,779.599
20056,27/01/2024,74,77,47668.24,619.0680519
20061,01/12/2020,1226,12,7963.44,663.62
20098,09/10/2020,1279,9,7155,795
20140,10/04/2022,731,15,10789.98,719.332
20187,30/08/2023,224,3,2400,800
20200,24/09/2023,199,9,7159.99,795.5544444
20235,04/01/2021,1192,4,2790,697.5
20270,14/02/2022,786,2,1281.16,640.58
20349,01/02/2022,799,33,25514.91,773.1790909
20372,03/07/2021,1012,27,17213.99,637.5551852
20375,11/06/2022,669,22,15198.99,690.8631818
20475,13/05/2021,1063,7,4892.43,698.9185714
20518,29/02/2024,41,30,21005.95,700.1983333
20521,29/02/2024,41,22,14094.87,640.6759091
20528,18/09/2019,1666,1,625,625
20533,30/07/2020,1350,6,4010,668.3333333
20553,02/07/2020,1378,3,1944,648
20570,06/09/2020,1312,2,1400,700
20614,14/12/2020,1213,1,805,805
20646,18/01/2021,1178,24,17410,725.4166667
20876,02/07/2019,1744,2,1410,705
20893,12/12/2020,1215,12,8991.69,749.3075
20895,12/08/2019,1703,6,4800,800
21031,24/11/2019,1599,3,1878.5,626.1666667
21061,25/09/2019,1659,6,4596.84,766.14
21069,25/10/2020,1263,5,3953,790.6
21072,12/06/2019,1764,2,1400,700
21100,23/11/2020,1234,2,1400,700
21125,18/06/2019,1758,3,1892,630.6666667
21126,10/10/2020,1278,4,2508,627
21131,25/07/2022,625,27,17029.8,630.7333333
21162,20/06/2023,295,77,49548.72,643.4898701
21169,01/03/2024,40,27,21279.25,788.1203704
21181,03/11/2020,1254,20,14605,730.25
21188,09/10/2020,1279,11,7146,649.6363636
21240,09/02/2023,426,18,13703.96,761.3311111
21304,23/07/2023,262,45,31434.96,698.5546667
21305,27/04/2021,1079,11,8779.99,798.1809091
21323,04/10/2020,1284,10,6708.81,670.881
21325,16/01/2024,85,85,56598.17,665.8608235
21332,08/07/2023,277,39,27918.34,715.8548718
21349,11/05/2019,1796,1,701,701
21495,06/02/2024,64,38,25428.58,669.1731579
21502,24/06/2021,1021,13,9049.95,696.15
21523,16/05/2022,695,9,6598.98,733.22
21552,04/12/2020,1223,7,4550,650
21597,16/04/2021,1090,11,8400,763.6363636
21621,27/12/2020,1200,5,3665,733
21653,05/06/2023,310,17,12826.39,754.4935294
21702,21/08/2022,598,8,5707.97,713.49625
21707,28/11/2020,1229,7,5039,719.8571429
21723,17/01/2023,449,16,10387.96,649.2475
21727,15/02/2024,55,5,3357.47,671.494
21821,01/11/2020,1256,11,7005,636.8181818
21845,22/09/2020,1296,9,5807.42,645.2688889
21847,24/02/2024,46,46,36401.74,791.3421739
21885,25/05/2019,1782,4,3182,795.5
21914,22/12/2021,840,11,8457.3,768.8454545
21946,07/03/2021,1130,13,9676,744.3076923
21958,10/06/2023,305,12,7671.94,639.3283333
21971,21/05/2020,1420,4,3200,800
21973,16/04/2019,1821,4,3150,787.5
21990,12/10/2020,1276,3,2200,733.3333333
22006,21/03/2020,1481,4,3200,800
22021,16/02/2023,419,70,54311.18,775.874
22034,28/04/2020,1443,8,5850,731.25
22047,16/02/2024,54,52,34036.9,654.5557692
22091,14/10/2020,1274,3,2295,765
22101,13/02/2024,57,36,22813.04,633.6955556
22124,14/11/2020,1243,7,5250,750
22152,14/06/2020,1396,2,1500,750
22179,09/12/2020,1218,3,1900,633.3333333
22215,27/10/2019,1627,6,4655,775.8333333
22216,15/10/2023,178,26,19401.91,746.2273077
22237,02/08/2021,982,39,28775.98,737.845641
22405,03/10/2020,1285,6,4600,766.6666667
22411,30/12/2021,832,12,9063.97,755.3308333
22452,02/06/2020,1408,13,8259,635.3076923
22463,14/08/2020,1335,5,3500,700
22478,19/02/2024,51,26,19312.4,742.7846154
22559,12/03/2023,395,107,67673.35,632.461215
22613,27/07/2021,988,16,9930.29,620.643125
22663,13/10/2020,1275,16,9944,621.5
22694,03/01/2022,828,14,9087.22,649.0871429
22793,25/10/2019,1629,5,3120,624
22814,21/04/2020,1450,8,6203,775.375
22817,22/01/2024,79,29,18440.48,635.8786207
22834,22/04/2020,1449,3,1860,620
22859,01/10/2023,192,50,32060.83,641.2166
22862,14/07/2020,1366,20,14693,734.65
22908,25/12/2022,472,15,10560.97,704.0646667
22912,01/02/2024,69,20,14678.95,733.9475
22927,12/05/2020,1429,8,5450,681.25
22942,10/05/2019,1797,5,3200,640
22944,08/03/2021,1129,16,12838.77,802.423125
23032,11/10/2020,1277,19,11937,628.2631579
23080,30/05/2019,1777,2,1500,750
23107,26/07/2019,1720,1,735,735
23253,12/02/2020,1519,3,2000,666.6666667
23269,18/03/2021,1119,13,8138,626
23324,06/05/2022,705,10,6636.97,663.697
23350,20/02/2021,1145,16,12775.99,798.499375
23413,08/03/2020,1494,7,5013,716.1428571
23422,03/03/2024,38,5,3203.76,640.752
23528,23/02/2024,47,24,18860.3,785.8458333
23585,14/12/2020,1213,1,650,650
23623,22/11/2020,1235,4,2779,694.75
23644,23/12/2020,1204,5,3577.32,715.464
23664,09/09/2019,1675,6,4000,666.6666667
23786,06/10/2021,917,12,9487.99,790.6658333
